code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
DCE.y.HOT,LONG,202109082205,9186,202109092105,9126,1,-600,100,-1340,-3092.94,,,426,483
DCE.c.HOT,LONG,202109090950,2461,202109092110,2466,1,50,80,-110,-3046.66,,,447,484
DCE.c.HOT,LONG,202109091010,2456,202109092125,2460,1,40,130,-60,-3009.08,,,451,487
DCE.cs.HOT,SHORT,202109091005,2824,202109092135,2832,1,-80,0,-250,-3091.8,,,450,489
DCE.y.HOT,LONG,202109082240,9154,202109092140,9118,1,-360,420,-1020,-3454.31,,,433,490
DCE.cs.HOT,SHORT,202109091115,2836,202109092150,2830,1,60,100,-80,-3399.84,,,461,492
DCE.y.HOT,LONG,202109090910,9132,202109092155,9138,1,60,640,-800,-3342.35,,,439,493
DCE.cs.HOT,SHORT,202109091125,2842,202109092220,2830,1,120,160,-10,-3227.88,,,463,498
DCE.y.HOT,LONG,202109090950,9134,202109092230,9134,1,0,620,-820,-3231.9,,,447,500
DCE.m.HOT,LONG,202109090920,3477,202109092240,3472,1,-50,80,-260,-3285.92,,,441,502
DCE.y.HOT,LONG,202109091350,9130,202109092245,9142,1,120,480,-360,-3169.94,,,468,503
DCE.c.HOT,LONG,202109091035,2457,202109092250,2458,1,10,120,-70,-3163.66,,,453,504
DCE.c.HOT,LONG,202109091115,2452,202109100920,2459,1,70,170,-10,-3096.08,,,461,510
DCE.c.HOT,LONG,202109091345,2456,202109100935,2463,1,70,130,-40,-3028.5,,,467,513
DCE.y.HOT,LONG,202109092110,9134,202109100940,9080,1,-540,240,-920,-3568.5,,,484,514
DCE.m.HOT,LONG,202109090950,3471,202109101000,3469,1,-20,140,-200,-3593.73,,,447,518
DCE.c.HOT,LONG,202109092115,2464,202109101035,2460,1,-40,30,-80,-3635.24,,,485,522
DCE.y.HOT,LONG,202109092145,9112,202109101040,9188,1,760,840,-700,-2875.24,,,491,523
DCE.cs.HOT,SHORT,202109091345,2838,202109101045,2830,1,80,150,-40,-2797.96,,,467,524
DCE.y.HOT,LONG,202109092200,9146,202109101115,9110,1,-360,580,-1040,-3161.98,,,494,530
DCE.c.HOT,LONG,202109092135,2465,202109101120,2455,1,-100,20,-100,-3264.49,,,489,531
DCE.y.HOT,LONG,202109092235,9152,202109101125,9072,1,-800,520,-1100,-4064.49,,,501,532
DCE.y.HOT,LONG,202109092250,9142,202109101335,9048,1,-940,620,-1000,-5008.21,,,504,534
DCE.m.HOT,LONG,202109091015,3468,202109101345,3467,1,-10,170,-170,-5022.23,,,452,536
DCE.c.HOT,LONG,202109092255,2459,202109101345,2456,1,-30,80,-70,-5052.23,,,505,536
DCE.y.HOT,LONG,202109100945,9086,202109101410,8968,1,-1180,1180,-1360,-6234.95,,,515,541
DCE.y.HOT,LONG,202109101050,9150,202109101420,8960,1,-1900,180,-2000,-8137.46,,,525,543
DCE.c.HOT,LONG,202109100925,2460,202109101420,2456,1,-40,70,-80,-8177.46,,,511,543
DCE.m.HOT,LONG,202109091050,3483,202109101450,3493,1,100,130,-320,-8082.69,,,456,549
DCE.cs.HOT,SHORT,202109091500,2837,202109101450,2828,1,90,140,-30,-7994.2,,,482,549
DCE.y.HOT,LONG,202109101120,9080,202109101455,8980,1,-1000,20,-1300,-8995.71,,,531,550
DCE.y.HOT,LONG,202109101130,9064,202109102110,8970,1,-940,20,-1140,-9942.24,,,533,553
DCE.cs.HOT,SHORT,202109092140,2830,202109102110,2836,1,-60,110,-100,-10003.7,,,490,553
DCE.c.HOT,LONG,202109100950,2465,202109102120,2468,1,30,180,-140,-9978.98,,,516,555
DCE.y.HOT,LONG,202109101340,9028,202109102130,8986,1,-420,40,-780,-10401.5,,,535,557
DCE.m.HOT,LONG,202109091105,3478,202109102140,3524,1,460,470,-270,-9946.72,,,459,559
DCE.cs.HOT,SHORT,202109092200,2831,202109102150,2849,1,-180,120,-180,-10129.7,,,494,561
DCE.c.HOT,LONG,202109101045,2460,202109102155,2480,1,200,230,-90,-9930.95,,,524,562
DCE.y.HOT,LONG,202109101415,8958,202109102200,8984,1,260,540,-40,-9674.97,,,542,563
DCE.y.HOT,LONG,202109101425,8966,202109102210,8976,1,100,460,-120,-9581.2,,,544,565
DCE.c.HOT,LONG,202109101125,2454,202109102235,2470,1,160,290,-30,-9424.92,,,532,570
DCE.m.HOT,LONG,202109092245,3473,202109102255,3509,1,360,540,-150,-9067.64,,,503,574
DCE.cs.HOT,SHORT,202109092225,2829,202109102300,2833,1,-40,100,-210,-9110.66,,,499,575
DCE.c.HOT,LONG,202109101350,2456,202109130910,2460,1,40,270,-50,-9073.38,,,537,577
DCE.c.HOT,LONG,202109101425,2457,202109130945,2462,1,50,260,-60,-9025.8,,,544,584
DCE.y.HOT,LONG,202109101500,8970,202109130950,9042,1,720,1540,-260,-8308.31,,,551,585
DCE.y.HOT,LONG,202109102115,8976,202109131000,9036,1,600,1480,-320,-7712.03,,,554,587
DCE.cs.HOT,SHORT,202109101050,2829,202109131000,2839,1,-100,100,-210,-7813.54,,,525,587
DCE.c.HOT,LONG,202109102130,2473,202109131015,2467,1,-60,70,-170,-7877.56,,,557,590
DCE.m.HOT,LONG,202109101005,3468,202109131045,3530,1,620,790,-40,-7260.28,,,519,593
DCE.cs.HOT,SHORT,202109101455,2825,202109131050,2843,1,-180,60,-250,-7443.3,,,550,594
DCE.c.HOT,LONG,202109102200,2478,202109131110,2472,1,-60,20,-220,-7504.81,,,563,598
DCE.y.HOT,LONG,202109102135,8988,202109131120,9056,1,680,1360,-440,-6826.02,,,558,600
DCE.c.HOT,LONG,202109102240,2470,202109131130,2477,1,70,80,-140,-6758.53,,,571,602
DCE.cs.HOT,SHORT,202109102115,2839,202109131335,2840,1,-10,130,-110,-6769.74,,,554,603
DCE.c.HOT,LONG,202109130920,2462,202109131345,2480,1,180,180,-20,-6591.25,,,579,605
DCE.y.HOT,LONG,202109102205,8982,202109131405,9020,1,380,1420,-380,-6212.46,,,564,609
DCE.cs.HOT,SHORT,202109102155,2848,202109131405,2844,1,40,220,-40,-6172.46,,,562,609
DCE.m.HOT,LONG,202109101350,3468,202109131435,3533,1,650,790,-20,-5527.99,,,537,615
DCE.y.HOT,LONG,202109102235,8958,202109131435,9044,1,860,1660,-60,-4667.99,,,570,615
DCE.m.HOT,LONG,202109101455,3495,202109131445,3531,1,360,520,-80,-4313.52,,,550,617
DCE.c.HOT,LONG,202109130950,2466,202109131445,2476,1,100,180,-30,-4213.52,,,585,617
DCE.c.HOT,LONG,202109131035,2468,202109132105,2475,1,70,160,-10,-4147.45,,,591,621
DCE.cs.HOT,SHORT,202109130905,2831,202109132105,2839,1,-80,50,-210,-4228.96,,,576,621
DCE.m.HOT,LONG,202109102145,3520,202109132110,3517,1,-30,270,-170,-4260.47,,,560,622
DCE.cs.HOT,SHORT,202109131005,2841,202109132115,2822,1,190,190,-110,-4076.21,,,588,623
DCE.c.HOT,LONG,202109131115,2477,202109132125,2466,1,-110,70,-130,-4188.93,,,599,625
DCE.cs.HOT,SHORT,202109131055,2840,202109132125,2828,1,120,180,-120,-4070.44,,,595,625
DCE.y.HOT,LONG,202109130955,9038,202109132130,8994,1,-440,280,-580,-4512.95,,,586,626
DCE.m.HOT,LONG,202109102300,3506,202109132150,3519,1,130,410,-30,-4389.69,,,575,630
DCE.cs.HOT,SHORT,202109131340,2845,202109132150,2827,1,180,230,-70,-4211.2,,,604,630
DCE.y.HOT,LONG,202109131005,9016,202109132155,8980,1,-360,500,-420,-4575.22,,,588,631
DCE.c.HOT,LONG,202109131335,2478,202109132200,2460,1,-180,60,-220,-4758.94,,,603,632
DCE.y.HOT,LONG,202109131125,9050,202109132205,8982,1,-680,40,-760,-5442.96,,,601,633
DCE.cs.HOT,SHORT,202109131410,2842,202109132205,2821,1,210,230,-60,-5235.68,,,610,633
DCE.c.HOT,LONG,202109131350,2481,202109132215,2459,1,-220,30,-250,-5460.91,,,606,635
DCE.cs.HOT,SHORT,202109132110,2832,202109132215,2813,1,190,270,0,-5270.91,,,622,635
DCE.m.HOT,LONG,202109131050,3529,202109132230,3519,1,-100,90,-210,-5375.14,,,594,638
DCE.y.HOT,LONG,202109131410,9026,202109132230,8936,1,-900,220,-960,-6277.65,,,610,638
DCE.c.HOT,LONG,202109131450,2476,202109132235,2458,1,-180,20,-200,-6462.88,,,618,639
DCE.y.HOT,LONG,202109131440,9028,202109132245,8944,1,-840,120,-1120,-7306.6,,,616,641
DCE.y.HOT,LONG,202109132135,8986,202109132255,8932,1,-540,240,-700,-7849.11,,,627,643
DCE.cs.HOT,SHORT,202109132120,2828,202109132255,2811,1,170,230,-20,-7679.11,,,624,643
DCE.m.HOT,LONG,202109131440,3529,202109132300,3518,1,-110,50,-210,-7790.62,,,616,644
DCE.y.HOT,LONG,202109132200,8984,202109140905,8944,1,-400,60,-680,-8193.13,,,632,645
DCE.c.HOT,LONG,202109132115,2464,202109140910,2457,1,-70,40,-80,-8268.66,,,623,646
DCE.cs.HOT,SHORT,202109132135,2825,202109140910,2807,1,180,200,-40,-8088.66,,,627,646
DCE.c.HOT,LONG,202109132135,2462,202109140920,2457,1,-50,10,-70,-8141.38,,,627,648
DCE.cs.HOT,SHORT,202109132200,2822,202109140930,2809,1,130,240,-10,-8012.59,,,632,650
DCE.cs.HOT,SHORT,202109132210,2810,202109140940,2810,1,-0,120,-50,-8014.1,,,634,652
DCE.m.HOT,LONG,202109131450,3534,202109140945,3538,1,40,50,-260,-7975.61,,,618,653
DCE.y.HOT,LONG,202109132210,8966,202109140955,8930,1,-360,200,-500,-8338.63,,,634,655
DCE.c.HOT,LONG,202109132205,2461,202109140955,2460,1,-10,30,-60,-8348.63,,,633,655
DCE.cs.HOT,SHORT,202109132220,2811,202109141005,2802,1,90,130,-30,-8261.14,,,636,657
DCE.m.HOT,LONG,202109132115,3513,202109141040,3545,1,320,360,-50,-7943.86,,,623,661
DCE.c.HOT,LONG,202109132220,2459,202109141050,2459,1,0,50,-40,-7945.37,,,636,663
DCE.cs.HOT,SHORT,202109140905,2807,202109141100,2815,1,-80,90,-110,-8026.58,,,645,665
DCE.y.HOT,LONG,202109132235,8936,202109141105,9010,1,740,840,-240,-7286.58,,,639,666
DCE.m.HOT,LONG,202109132155,3518,202109141125,3548,1,300,330,-40,-6990.6,,,631,670
DCE.y.HOT,LONG,202109132250,8938,202109141125,8996,1,580,820,-260,-6410.6,,,642,670
DCE.cs.HOT,SHORT,202109140915,2803,202109141125,2812,1,-90,50,-150,-6500.6,,,647,670
DCE.m.HOT,LONG,202109132235,3518,202109141335,3549,1,310,350,-40,-6196.13,,,639,672
DCE.y.HOT,LONG,202109132300,8944,202109141350,8982,1,380,760,-320,-5817.64,,,644,675
DCE.cs.HOT,SHORT,202109140935,2810,202109141355,2811,1,-10,110,-80,-5827.64,,,651,676
DCE.y.HOT,LONG,202109140910,8980,202109141405,8996,1,160,400,-680,-5671.66,,,646,678
DCE.m.HOT,LONG,202109140910,3524,202109141410,3547,1,230,290,-10,-5441.66,,,646,679
DCE.cs.HOT,SHORT,202109140950,2807,202109141410,2807,1,-0,80,-110,-5444.17,,,654,679
DCE.y.HOT,LONG,202109141000,8942,202109141420,8984,1,420,780,-300,-5027.19,,,656,681
DCE.m.HOT,LONG,202109140955,3537,202109141450,3548,1,110,160,-30,-4919.7,,,655,687
DCE.cs.HOT,SHORT,202109141010,2804,202109141450,2806,1,-20,20,-140,-4939.7,,,658,687
DCE.c.HOT,LONG,202109132240,2456,202109141455,2458,1,20,80,-10,-4921.21,,,640,688
DCE.y.HOT,LONG,202109141110,8972,202109141500,8980,1,80,400,-200,-4842.72,,,667,689
DCE.m.HOT,LONG,202109141050,3542,202109142105,3545,1,30,110,-10,-4815.44,,,663,690
DCE.cs.HOT,SHORT,202109141105,2816,202109142105,2806,1,100,130,-10,-4719.46,,,666,690
DCE.cs.HOT,SHORT,202109141130,2814,202109142125,2818,1,-40,110,-110,-4763.99,,,671,694
DCE.c.HOT,LONG,202109140915,2459,202109142130,2472,1,130,140,-40,-4635.2,,,647,695
DCE.cs.HOT,SHORT,202109141400,2810,202109142150,2819,1,-90,70,-150,-4729.43,,,677,699
DCE.m.HOT,LONG,202109141130,3549,202109142155,3544,1,-50,40,-90,-4780.94,,,671,700
DCE.y.HOT,LONG,202109141130,8986,202109142155,8962,1,-240,460,-420,-5023.45,,,671,700
DCE.cs.HOT,SHORT,202109141415,2808,202109142205,2821,1,-130,50,-170,-5160.49,,,680,702
DCE.m.HOT,LONG,202109141340,3552,202109142210,3537,1,-150,10,-190,-5312,,,673,703
DCE.y.HOT,LONG,202109141400,8992,202109142215,8974,1,-180,400,-480,-5497.53,,,677,704
DCE.c.HOT,LONG,202109140925,2462,202109142220,2471,1,90,130,-60,-5408.74,,,649,705
DCE.y.HOT,LONG,202109141410,8990,202109142235,8942,1,-480,420,-560,-5894.97,,,679,708
DCE.m.HOT,LONG,202109141415,3549,202109142240,3540,1,-90,30,-160,-5986.48,,,680,709
DCE.m.HOT,LONG,202109141455,3548,202109142250,3537,1,-110,40,-150,-6102.01,,,688,711
DCE.y.HOT,LONG,202109141425,8966,202109142255,8938,1,-280,660,-360,-6386.03,,,682,712
DCE.y.HOT,LONG,202109142105,9002,202109150905,8918,1,-840,300,-960,-7228.54,,,690,714
DCE.c.HOT,LONG,202109141015,2458,202109150905,2466,1,80,170,-20,-7149.75,,,659,714
DCE.m.HOT,LONG,202109142110,3545,202109150910,3539,1,-60,50,-120,-7209.75,,,691,715
DCE.y.HOT,LONG,202109142200,8974,202109150920,8924,1,-500,160,-940,-7714.98,,,701,717
DCE.cs.HOT,SHORT,202109141455,2809,202109150945,2819,1,-100,60,-160,-7819,,,688,722
DCE.y.HOT,LONG,202109142225,8970,202109150950,8914,1,-560,60,-900,-8379,,,706,723
DCE.c.HOT,LONG,202109141055,2460,202109150950,2472,1,120,150,-40,-8260.21,,,664,723
DCE.cs.HOT,SHORT,202109142110,2810,202109150955,2817,1,-70,10,-140,-8335.44,,,691,724
DCE.cs.HOT,SHORT,202109142130,2820,202109151035,2817,1,30,110,-40,-8306.95,,,695,729
DCE.cs.HOT,SHORT,202109142155,2820,202109151045,2816,1,40,110,-40,-8268.46,,,700,731
DCE.m.HOT,LONG,202109142200,3541,202109151050,3527,1,-140,60,-150,-8408.46,,,701,732
DCE.y.HOT,LONG,202109142240,8952,202109151100,8982,1,300,340,-720,-8111.48,,,709,734
DCE.c.HOT,LONG,202109141500,2458,202109151110,2467,1,90,170,-20,-8025.2,,,689,736
DCE.y.HOT,LONG,202109142300,8936,202109151130,9028,1,920,940,-560,-7106.41,,,713,740
DCE.m.HOT,LONG,202109142215,3544,202109151350,3532,1,-120,30,-180,-7228.92,,,704,744
DCE.cs.HOT,SHORT,202109142210,2818,202109151355,2807,1,110,120,-60,-7118.92,,,703,745
DCE.y.HOT,LONG,202109150915,8886,202109151415,9018,1,1320,1620,-60,-5801.94,,,716,749
DCE.m.HOT,LONG,202109142245,3541,202109151425,3534,1,-70,30,-150,-5871.94,,,710,751
DCE.y.HOT,LONG,202109150925,8912,202109151455,9038,1,1260,1360,-320,-4615.96,,,718,757
DCE.cs.HOT,SHORT,202109150950,2819,202109152110,2807,1,120,190,0,-4499.98,,,723,760
DCE.c.HOT,LONG,202109142140,2469,202109152150,2455,1,-140,60,-190,-4642.7,,,697,768
DCE.m.HOT,LONG,202109142255,3535,202109152155,3519,1,-160,130,-240,-4804.21,,,712,769
DCE.cs.HOT,SHORT,202109151000,2815,202109152155,2803,1,120,170,-40,-4686.93,,,725,769
DCE.y.HOT,LONG,202109150955,8918,202109152205,9058,1,1400,1500,-80,-3292.46,,,724,771
DCE.c.HOT,LONG,202109142225,2475,202109152205,2446,1,-290,0,-290,-3583.67,,,706,771
DCE.cs.HOT,SHORT,202109151040,2818,202109152230,2805,1,130,200,-10,-3458.9,,,730,776
DCE.y.HOT,LONG,202109151105,8994,202109152235,9070,1,760,880,-80,-2701.41,,,735,777
DCE.m.HOT,LONG,202109150915,3533,202109152250,3528,1,-50,150,-220,-2756.94,,,716,780
DCE.y.HOT,LONG,202109151335,9030,202109160910,9078,1,480,640,-260,-2280.96,,,741,784
DCE.m.HOT,LONG,202109151055,3529,202109160915,3545,1,160,190,-180,-2122.47,,,733,785
DCE.y.HOT,LONG,202109151425,9016,202109160925,9100,1,840,920,-80,-1289,,,751,787
DCE.c.HOT,LONG,202109150910,2468,202109160930,2449,1,-190,70,-240,-1482.72,,,715,788
DCE.c.HOT,LONG,202109150955,2468,202109160930,2449,1,-190,40,-240,-1673.93,,,724,788
DCE.y.HOT,LONG,202109151500,9018,202109160940,9110,1,920,1020,-100,-758.86,,,758,790
DCE.c.HOT,LONG,202109151115,2467,202109160945,2449,1,-180,10,-230,-942.58,,,737,791
DCE.cs.HOT,SHORT,202109151050,2815,202109161000,2796,1,190,210,-10,-755.3,,,732,794
DCE.c.HOT,LONG,202109152155,2452,202109161005,2447,1,-50,60,-80,-805.3,,,769,795
DCE.m.HOT,LONG,202109151400,3534,202109161015,3535,1,10,160,-230,-799.53,,,746,797
DCE.m.HOT,LONG,202109151430,3539,202109161015,3535,1,-40,110,-280,-841.04,,,752,797
DCE.cs.HOT,SHORT,202109151400,2806,202109161035,2797,1,90,140,-40,-755.57,,,746,798
DCE.cs.HOT,SHORT,202109152115,2802,202109161100,2800,1,20,100,-50,-737.08,,,761,803
DCE.cs.HOT,SHORT,202109152200,2804,202109161115,2804,1,-0,120,-30,-738.59,,,770,806
DCE.c.HOT,LONG,202109152210,2448,202109161120,2444,1,-40,100,-60,-778.59,,,772,807
DCE.m.HOT,LONG,202109152200,3519,202109161125,3527,1,80,310,-10,-700.1,,,770,808
DCE.c.HOT,LONG,202109160935,2448,202109161130,2445,1,-30,30,-60,-732.82,,,789,809
DCE.m.HOT,LONG,202109152255,3531,202109161410,3534,1,30,190,-80,-704.03,,,781,817
DCE.m.HOT,LONG,202109160920,3547,202109161425,3533,1,-140,20,-240,-845.54,,,786,820
DCE.c.HOT,LONG,202109160935,2448,202109161425,2440,1,-80,60,-120,-925.54,,,789,820
DCE.m.HOT,LONG,202109161035,3535,202109161435,3537,1,20,40,-120,-907.05,,,798,822
DCE.c.HOT,LONG,202109160950,2449,202109161440,2440,1,-90,10,-90,-999.77,,,792,823
DCE.cs.HOT,SHORT,202109152235,2805,202109161440,2811,1,-60,130,-320,-1059.77,,,777,823
DCE.m.HOT,LONG,202109161035,3535,202109161500,3549,1,140,140,-240,-922.49,,,798,827
DCE.cs.HOT,SHORT,202109161005,2793,202109161500,2814,1,-210,10,-440,-1132.49,,,795,827
DCE.y.HOT,LONG,202109152215,9056,202109162105,9094,1,380,1440,-40,-756.51,,,773,828
DCE.m.HOT,LONG,202109161130,3523,202109162110,3566,1,430,460,0,-329.53,,,809,829
DCE.cs.HOT,SHORT,202109161040,2795,202109162115,2826,1,-310,0,-420,-645.06,,,799,830
DCE.m.HOT,LONG,202109161415,3533,202109162120,3574,1,410,450,-10,-236.57,,,818,831
DCE.y.HOT,LONG,202109152245,9064,202109162120,9096,1,320,1360,-100,80.92,,,779,831
DCE.c.HOT,LONG,202109161010,2450,202109162120,2443,1,-70,0,-140,9.71,,,796,831
DCE.y.HOT,LONG,202109160920,9076,202109162130,9112,1,360,1240,-80,360.46,,,786,833
DCE.cs.HOT,SHORT,202109161105,2801,202109162130,2830,1,-290,0,-370,68.95,,,804,833
DCE.y.HOT,LONG,202109160930,9112,202109162140,9100,1,-120,880,-440,-57.58,,,788,835
DCE.y.HOT,LONG,202109160945,9108,202109162150,9082,1,-260,920,-400,-322.6,,,791,837
DCE.m.HOT,LONG,202109161430,3535,202109162155,3573,1,380,560,-30,55.89,,,821,838
DCE.cs.HOT,SHORT,202109161120,2806,202109162200,2826,1,-200,0,-320,-148.13,,,807,839
DCE.c.HOT,LONG,202109161125,2444,202109162220,2441,1,-30,40,-80,-182.36,,,808,843
DCE.c.HOT,LONG,202109161335,2444,202109162235,2444,1,0,40,-80,-184.78,,,810,846
DCE.m.HOT,LONG,202109161440,3534,202109162240,3571,1,370,570,-20,183.71,,,823,847
DCE.cs.HOT,SHORT,202109161445,2809,202109162245,2825,1,-160,10,-290,19.48,,,824,848
DCE.m.HOT,LONG,202109162105,3549,202109170925,3582,1,330,420,0,347.97,,,828,856
DCE.cs.HOT,SHORT,202109162105,2825,202109170930,2820,1,50,120,-130,396.46,,,828,857
DCE.c.HOT,LONG,202109161435,2441,202109170940,2438,1,-30,70,-50,363.74,,,822,859
DCE.c.HOT,LONG,202109161445,2438,202109170950,2438,1,0,100,-20,361.32,,,824,861
DCE.m.HOT,LONG,202109162115,3567,202109170955,3557,1,-100,240,-110,261.32,,,830,862
DCE.y.HOT,LONG,202109162110,9122,202109170955,9076,1,-460,60,-940,-198.68,,,829,862
DCE.cs.HOT,SHORT,202109162120,2828,202109171010,2821,1,70,130,-100,-133.91,,,831,865
DCE.y.HOT,LONG,202109162125,9098,202109171015,9036,1,-620,180,-700,-753.91,,,832,866
DCE.cs.HOT,SHORT,202109162135,2830,202109171040,2833,1,-30,150,-50,-787.93,,,834,868
DCE.m.HOT,LONG,202109162125,3575,202109171055,3563,1,-120,160,-220,-909.44,,,832,871
DCE.y.HOT,LONG,202109162135,9106,202109171055,8906,1,-2000,100,-2020,-2909.44,,,834,871
DCE.m.HOT,LONG,202109162210,3573,202109171110,3558,1,-150,140,-200,-3063.46,,,841,874
DCE.c.HOT,LONG,202109162125,2445,202109171110,2441,1,-40,30,-110,-3103.46,,,832,874
DCE.cs.HOT,SHORT,202109162205,2828,202109171115,2844,1,-160,130,-170,-3264.67,,,840,875
DCE.y.HOT,LONG,202109162145,9078,202109171120,8852,1,-2260,160,-2280,-5526.18,,,836,876
DCE.cs.HOT,SHORT,202109162250,2824,202109171125,2844,1,-200,90,-210,-5730.2,,,849,877
DCE.cs.HOT,SHORT,202109170935,2819,202109171350,2847,1,-280,40,-320,-6011.71,,,858,882
DCE.m.HOT,LONG,202109162245,3569,202109171355,3568,1,-10,180,-160,-6021.71,,,848,883
DCE.m.HOT,LONG,202109170930,3568,202109171405,3565,1,-30,30,-150,-6054.73,,,857,885
DCE.c.HOT,LONG,202109162225,2441,202109171415,2441,1,0,40,-70,-6056.24,,,844,887
DCE.cs.HOT,SHORT,202109171015,2822,202109171420,2846,1,-240,0,-290,-6297.45,,,866,888
DCE.c.HOT,LONG,202109162240,2443,202109171425,2441,1,-20,20,-90,-6317.45,,,847,889
DCE.y.HOT,LONG,202109162200,9068,202109171435,8860,1,-2080,260,-2380,-8400.17,,,839,891
DCE.c.HOT,LONG,202109170945,2438,202109171445,2440,1,20,70,-40,-8382.68,,,860,893
DCE.y.HOT,LONG,202109171000,9054,202109171455,8852,1,-2020,40,-2240,-10403.9,,,863,895
DCE.cs.HOT,SHORT,202109171045,2832,202109171455,2867,1,-350,10,-400,-10753.9,,,869,895
DCE.m.HOT,LONG,202109171000,3558,202109171500,3573,1,150,160,-50,-10603.9,,,863,896
DCE.y.HOT,LONG,202109171035,9042,202109220915,8878,1,-1640,0,-2560,-12251.9,,,867,899
DCE.c.HOT,LONG,202109170955,2438,202109220925,2439,1,10,70,-80,-12245.6,,,862,901
DCE.cs.HOT,SHORT,202109171120,2842,202109220925,2875,1,-330,30,-370,-12577.2,,,876,901
DCE.m.HOT,LONG,202109171100,3564,202109220935,3544,1,-200,110,-260,-12781.4,,,872,903
DCE.cs.HOT,SHORT,202109171130,2841,202109220940,2869,1,-280,20,-380,-13064.4,,,878,904
DCE.y.HOT,LONG,202109171100,8896,202109220950,8820,1,-760,140,-1100,-13826.9,,,872,906
DCE.m.HOT,LONG,202109171120,3559,202109220955,3536,1,-230,160,-230,-14059.9,,,876,907
DCE.m.HOT,LONG,202109171400,3567,202109221010,3539,1,-280,80,-350,-14345.5,,,884,910
DCE.cs.HOT,SHORT,202109171355,2843,202109221035,2898,1,-550,40,-640,-14898.5,,,883,912
DCE.y.HOT,LONG,202109171125,8852,202109221045,8868,1,160,580,-660,-14742.5,,,877,914
DCE.c.HOT,LONG,202109171115,2442,202109221045,2461,1,190,230,-120,-14553.7,,,875,914
DCE.cs.HOT,SHORT,202109171425,2847,202109221105,2895,1,-480,0,-600,-15038.9,,,889,918
DCE.m.HOT,LONG,202109171410,3566,202109221125,3541,1,-250,90,-340,-15292,,,886,922
DCE.c.HOT,LONG,202109171420,2443,202109221125,2464,1,210,220,-130,-15083.2,,,888,922
DCE.c.HOT,LONG,202109171430,2440,202109221335,2464,1,240,260,-100,-14847.1,,,890,924
DCE.m.HOT,LONG,202109220905,3560,202109221400,3537,1,-230,70,-280,-15078.3,,,897,929
DCE.c.HOT,LONG,202109171450,2441,202109221400,2461,1,200,250,-110,-14879.5,,,894,929
DCE.cs.HOT,SHORT,202109171500,2862,202109221425,2895,1,-330,120,-450,-15213.8,,,896,934
DCE.y.HOT,LONG,202109171440,8860,202109221440,8934,1,740,920,-740,-14477.8,,,892,937
DCE.m.HOT,LONG,202109220940,3542,202109221450,3532,1,-100,90,-120,-14580.3,,,904,939
DCE.y.HOT,LONG,202109171500,8864,202109221450,8918,1,540,880,-780,-14042.8,,,896,939
DCE.y.HOT,LONG,202109220920,8886,202109222115,8956,1,700,860,-860,-13349.3,,,900,944
DCE.m.HOT,LONG,202109221000,3535,202109222120,3549,1,140,170,-50,-13210.8,,,908,945
DCE.y.HOT,LONG,202109220955,8828,202109222125,8946,1,1180,1440,-280,-12037.4,,,907,946
DCE.c.HOT,LONG,202109220930,2442,202109222135,2459,1,170,240,-20,-11871.1,,,902,948
DCE.cs.HOT,SHORT,202109220930,2874,202109222135,2879,1,-50,90,-330,-11922.6,,,902,948
DCE.m.HOT,LONG,202109221015,3539,202109222150,3552,1,130,170,-90,-11796.8,,,911,951
DCE.y.HOT,LONG,202109221050,8880,202109222155,8986,1,1060,1320,-220,-10740.8,,,915,952
DCE.m.HOT,LONG,202109221335,3541,202109222205,3545,1,40,150,-110,-10704.9,,,924,954
DCE.c.HOT,LONG,202109221050,2462,202109222205,2460,1,-20,40,-50,-10726.1,,,915,954
DCE.cs.HOT,SHORT,202109220950,2878,202109222205,2878,1,-0,50,-290,-10727.6,,,906,954
DCE.c.HOT,LONG,202109221130,2465,202109222215,2459,1,-60,10,-80,-10793,,,923,956
DCE.m.HOT,LONG,202109221405,3537,202109222220,3548,1,110,190,-70,-10684.5,,,930,957
DCE.cs.HOT,SHORT,202109221040,2894,202109222230,2881,1,130,210,-110,-10558.8,,,913,959
DCE.m.HOT,LONG,202109222105,3540,202109222235,3552,1,120,160,0,-10438.8,,,942,960
DCE.y.HOT,LONG,202109221445,8920,202109222245,8964,1,440,920,-120,-10004.3,,,938,962
DCE.c.HOT,LONG,202109221340,2462,202109222255,2465,1,30,40,-50,-9978.02,,,925,964
DCE.cs.HOT,SHORT,202109221110,2892,202109222300,2881,1,110,190,-130,-9869.53,,,919,965
DCE.cs.HOT,SHORT,202109221430,2895,202109230910,2885,1,100,220,-50,-9773.76,,,935,967
DCE.m.HOT,LONG,202109222125,3552,202109230920,3553,1,10,60,-90,-9765.27,,,946,969
DCE.cs.HOT,SHORT,202109222140,2882,202109230920,2889,1,-70,70,-70,-9835.27,,,949,969
DCE.y.HOT,LONG,202109221455,8940,202109230925,8952,1,120,720,-240,-9719.29,,,940,970
DCE.m.HOT,LONG,202109222155,3548,202109230940,3557,1,90,140,-50,-9633.31,,,952,973
DCE.m.HOT,LONG,202109222210,3547,202109230950,3554,1,70,150,-20,-9564.82,,,955,975
DCE.y.HOT,LONG,202109222120,8944,202109230950,8984,1,400,680,-280,-9164.82,,,945,975
