code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
DCE.m.HOT,LONG,202109091050,3483,202109101010,3468,1,-150,20,-320,-1783.09,,,456,520
DCE.m.HOT,LONG,202109091105,3478,202109101010,3468,1,-100,40,-270,-1884.6,,,459,520
DCE.c.HOT,LONG,202109091430,2463,202109101010,2459,1,-40,60,-60,-1925.81,,,476,520
DCE.y.HOT,LONG,202109092140,9118,202109101015,9160,1,420,440,-760,-1510.34,,,490,521
DCE.cs.HOT,SHORT,202109092200,2831,202109101050,2829,1,20,80,-90,-1494.06,,,494,525
DCE.y.HOT,LONG,202109092245,9142,202109101100,9142,1,0,620,-1000,-1495.57,,,503,527
DCE.cs.HOT,SHORT,202109100905,2827,202109101105,2825,1,20,40,-130,-1478.08,,,507,528
DCE.m.HOT,LONG,202109092130,3472,202109101110,3467,1,-50,100,-140,-1528.08,,,488,529
DCE.cs.HOT,SHORT,202109100920,2832,202109101115,2828,1,40,80,-80,-1491.1,,,510,530
DCE.y.HOT,LONG,202109100905,9106,202109101120,9080,1,-260,980,-640,-1751.1,,,507,531
DCE.m.HOT,LONG,202109100920,3463,202109101125,3465,1,20,140,-50,-1732.61,,,510,532
DCE.c.HOT,LONG,202109092140,2463,202109101125,2454,1,-90,40,-100,-1822.61,,,490,532
DCE.cs.HOT,SHORT,202109100945,2837,202109101130,2825,1,120,130,-20,-1707.84,,,515,533
DCE.cs.HOT,SHORT,202109101010,2828,202109101340,2829,1,-10,40,-50,-1719.35,,,520,535
DCE.y.HOT,LONG,202109100915,9064,202109101345,9008,1,-560,1400,-580,-2279.35,,,509,536
DCE.m.HOT,LONG,202109101000,3469,202109101400,3472,1,30,50,-50,-2253.37,,,518,539
DCE.c.HOT,LONG,202109092240,2459,202109101400,2459,1,0,80,-70,-2253.37,,,502,539
DCE.m.HOT,LONG,202109101015,3471,202109101420,3477,1,60,250,-70,-2196.09,,,521,543
DCE.cs.HOT,SHORT,202109101055,2828,202109101430,2829,1,-10,40,-40,-2207.6,,,526,545
DCE.y.HOT,LONG,202109100935,9064,202109101440,8962,1,-1020,1400,-1140,-3227.6,,,513,547
DCE.m.HOT,LONG,202109101015,3471,202109101445,3486,1,150,500,-140,-3079.11,,,521,548
DCE.m.HOT,LONG,202109101115,3469,202109101500,3488,1,190,290,-50,-2893.13,,,530,551
DCE.cs.HOT,SHORT,202109101110,2828,202109102105,2823,1,50,90,-40,-2846.15,,,529,552
DCE.c.HOT,LONG,202109100905,2459,202109102115,2476,1,170,240,-80,-2677.36,,,507,554
DCE.y.HOT,LONG,202109101040,9188,202109102120,8982,1,-2060,160,-2380,-4741.38,,,523,555
DCE.m.HOT,LONG,202109101130,3465,202109102125,3519,1,540,580,-10,-4204.1,,,533,556
DCE.m.HOT,LONG,202109101410,3487,202109102135,3520,1,330,380,-150,-3879.63,,,541,558
DCE.cs.HOT,SHORT,202109101120,2826,202109102135,2838,1,-120,70,-190,-4001.14,,,531,558
DCE.c.HOT,LONG,202109100935,2463,202109102140,2475,1,120,200,-120,-3883.86,,,513,559
DCE.cs.HOT,SHORT,202109101335,2827,202109102150,2849,1,-220,80,-220,-4108.09,,,534,561
DCE.y.HOT,LONG,202109101105,9144,202109102200,8984,1,-1600,80,-1940,-5710.6,,,528,563
DCE.y.HOT,LONG,202109101130,9064,202109102210,8976,1,-880,20,-1140,-6597.13,,,533,565
DCE.m.HOT,LONG,202109101425,3474,202109102215,3511,1,370,530,0,-6228.64,,,544,566
DCE.y.HOT,LONG,202109101350,9028,202109102220,8958,1,-700,0,-780,-6933.66,,,537,567
DCE.m.HOT,LONG,202109101450,3493,202109102240,3509,1,160,340,-60,-6779.19,,,549,571
DCE.m.HOT,LONG,202109102105,3503,202109102245,3508,1,50,240,0,-6729.19,,,552,572
DCE.cs.HOT,SHORT,202109101345,2830,202109102300,2833,1,-30,110,-200,-6763.72,,,536,575
DCE.y.HOT,LONG,202109101445,8970,202109130905,9024,1,540,280,-260,-6226.23,,,548,576
DCE.c.HOT,LONG,202109101035,2460,202109130905,2464,1,40,230,-90,-6187.44,,,522,576
DCE.m.HOT,LONG,202109102130,3520,202109130915,3538,1,180,230,-170,-6012.67,,,557,578
DCE.c.HOT,LONG,202109101130,2453,202109130925,2462,1,90,300,-20,-5925.39,,,533,580
DCE.m.HOT,LONG,202109102140,3524,202109130930,3537,1,130,230,-210,-5795.39,,,559,581
DCE.cs.HOT,SHORT,202109101440,2828,202109130945,2830,1,-20,90,-220,-5819.62,,,547,584
DCE.m.HOT,LONG,202109102225,3510,202109130950,3534,1,240,370,-70,-5579.62,,,568,585
DCE.c.HOT,LONG,202109101405,2459,202109131010,2466,1,70,240,-80,-5513.85,,,540,589
DCE.y.HOT,LONG,202109102125,8990,202109131015,9020,1,300,1340,-460,-5213.85,,,556,590
DCE.cs.HOT,SHORT,202109102115,2839,202109131015,2841,1,-20,130,-110,-5235.06,,,554,590
DCE.c.HOT,LONG,202109102120,2468,202109131100,2473,1,50,120,-120,-5189.08,,,555,596
DCE.y.HOT,LONG,202109102205,8982,202109131105,9058,1,760,1420,-380,-4429.08,,,564,597
DCE.cs.HOT,SHORT,202109102140,2843,202109131125,2838,1,50,170,-70,-4382.8,,,559,601
DCE.cs.HOT,SHORT,202109102200,2849,202109131335,2840,1,90,230,-10,-4294.31,,,563,603
DCE.m.HOT,LONG,202109102250,3507,202109131340,3528,1,210,400,-40,-4084.31,,,573,604
DCE.c.HOT,LONG,202109102145,2478,202109131345,2480,1,20,20,-220,-4067.33,,,560,605
DCE.c.HOT,LONG,202109130910,2460,202109131345,2480,1,200,200,-40,-3867.33,,,577,605
DCE.y.HOT,LONG,202109102215,8972,202109131400,9018,1,460,1520,-280,-3409.75,,,566,608
DCE.c.HOT,LONG,202109130930,2462,202109131400,2480,1,180,220,-20,-3229.75,,,581,608
DCE.m.HOT,LONG,202109102255,3509,202109131410,3533,1,240,380,-60,-2993.47,,,574,610
DCE.cs.HOT,SHORT,202109130905,2831,202109131410,2842,1,-110,50,-210,-3103.47,,,576,610
DCE.cs.HOT,SHORT,202109130950,2835,202109131430,2843,1,-80,10,-170,-3186.49,,,585,614
DCE.m.HOT,LONG,202109130920,3540,202109131435,3533,1,-70,70,-180,-3256.49,,,579,615
DCE.c.HOT,LONG,202109131015,2467,202109131440,2476,1,90,170,-10,-3169.51,,,590,616
DCE.y.HOT,LONG,202109102225,8964,202109131450,9028,1,640,1600,-200,-2530.72,,,568,618
DCE.c.HOT,LONG,202109131105,2472,202109131450,2476,1,40,120,0,-2490.72,,,597,618
DCE.y.HOT,LONG,202109130910,9076,202109132110,8992,1,-840,480,-860,-3336.95,,,577,622
DCE.m.HOT,LONG,202109130935,3534,202109132120,3516,1,-180,40,-210,-3520.97,,,582,624
DCE.y.HOT,LONG,202109131035,9000,202109132125,8990,1,-100,660,-200,-3624.99,,,591,625
DCE.m.HOT,LONG,202109130955,3530,202109132130,3514,1,-160,80,-180,-3786.5,,,586,626
DCE.y.HOT,LONG,202109131110,9042,202109132140,9000,1,-420,240,-680,-4213.03,,,598,628
DCE.c.HOT,LONG,202109131350,2481,202109132140,2461,1,-200,30,-200,-4414.24,,,606,628
DCE.y.HOT,LONG,202109131405,9020,202109132210,8966,1,-540,280,-540,-4960.47,,,609,634
DCE.c.HOT,LONG,202109131355,2484,202109132225,2460,1,-240,0,-280,-5204.19,,,607,637
DCE.m.HOT,LONG,202109131345,3533,202109140910,3524,1,-90,50,-250,-5296.91,,,605,646
DCE.m.HOT,LONG,202109131415,3535,202109140930,3534,1,-10,10,-270,-5309.93,,,611,650
DCE.y.HOT,LONG,202109131455,9010,202109140930,8942,1,-680,120,-940,-5992.44,,,619,650
DCE.c.HOT,LONG,202109131405,2482,202109140930,2461,1,-210,0,-270,-6203.65,,,609,650
DCE.cs.HOT,SHORT,202109131035,2838,202109140935,2810,1,280,400,-140,-5930.39,,,591,651
DCE.m.HOT,LONG,202109131440,3529,202109140940,3537,1,80,100,-210,-5851.9,,,616,652
DCE.y.HOT,LONG,202109132115,8986,202109140940,8924,1,-620,240,-700,-6471.9,,,623,652
DCE.m.HOT,LONG,202109132125,3513,202109140950,3538,1,250,270,-50,-6227.43,,,625,654
DCE.m.HOT,LONG,202109132140,3517,202109141005,3542,1,250,250,-30,-5978.94,,,628,657
DCE.y.HOT,LONG,202109132130,8994,202109141035,8928,1,-660,160,-820,-6640.45,,,626,660
DCE.m.HOT,LONG,202109140915,3531,202109141050,3542,1,110,180,-40,-6532.96,,,647,663
DCE.y.HOT,LONG,202109132145,8998,202109141050,8950,1,-480,60,-860,-7012.96,,,629,663
DCE.cs.HOT,SHORT,202109131130,2839,202109141050,2815,1,240,410,-130,-6774.47,,,602,663
DCE.m.HOT,LONG,202109140935,3536,202109141100,3545,1,90,130,-20,-6690,,,651,665
DCE.cs.HOT,SHORT,202109131340,2845,202109141100,2815,1,300,470,-70,-6391.51,,,604,665
DCE.y.HOT,LONG,202109132215,8962,202109141105,9010,1,480,580,-500,-5913.02,,,635,666
DCE.m.HOT,LONG,202109140945,3538,202109141120,3546,1,80,130,-40,-5837.04,,,653,669
DCE.m.HOT,LONG,202109140955,3537,202109141130,3549,1,120,140,-30,-5718.55,,,655,671
DCE.c.HOT,LONG,202109131445,2476,202109141130,2459,1,-170,20,-210,-5889.76,,,617,671
DCE.cs.HOT,SHORT,202109131415,2842,202109141130,2814,1,280,440,-60,-5611.27,,,611,671
DCE.y.HOT,LONG,202109140935,8930,202109141340,9006,1,760,900,-180,-4855.5,,,651,673
DCE.y.HOT,LONG,202109140945,8934,202109141355,8998,1,640,860,-220,-4218.01,,,653,676
DCE.cs.HOT,SHORT,202109131435,2848,202109141355,2811,1,370,500,0,-3849.52,,,615,676
DCE.m.HOT,LONG,202109141010,3546,202109141400,3547,1,10,70,-60,-3839.52,,,658,677
DCE.c.HOT,LONG,202109131500,2477,202109141400,2459,1,-180,0,-220,-4023.24,,,620,677
DCE.m.HOT,LONG,202109141055,3544,202109141415,3549,1,50,90,-10,-3977.47,,,664,680
DCE.m.HOT,LONG,202109141105,3546,202109141435,3547,1,10,70,-30,-3968.98,,,666,684
DCE.y.HOT,LONG,202109141040,8950,202109141435,8986,1,360,700,-200,-3608.98,,,661,684
DCE.cs.HOT,SHORT,202109140940,2810,202109141445,2806,1,40,110,-80,-3573,,,652,686
DCE.c.HOT,LONG,202109132145,2460,202109141455,2458,1,-20,40,-50,-3594.51,,,629,688
DCE.cs.HOT,SHORT,202109141055,2815,202109141455,2809,1,60,100,-30,-3534.51,,,664,688
DCE.m.HOT,LONG,202109141125,3548,202109142105,3545,1,-30,50,-60,-3568.74,,,670,690
DCE.cs.HOT,SHORT,202109141105,2816,202109142105,2806,1,100,130,-10,-3470.25,,,666,690
DCE.m.HOT,LONG,202109141335,3549,202109142210,3537,1,-120,40,-160,-3594.78,,,672,703
DCE.c.HOT,LONG,202109132230,2459,202109142215,2469,1,100,160,-40,-3497.5,,,638,704
DCE.m.HOT,LONG,202109141405,3548,202109142220,3542,1,-60,40,-150,-3559.01,,,678,705
DCE.c.HOT,LONG,202109140935,2461,202109142225,2475,1,140,140,-50,-3422.94,,,651,706
DCE.m.HOT,LONG,202109141420,3549,202109142230,3541,1,-80,30,-160,-3504.45,,,681,707
DCE.cs.HOT,SHORT,202109141335,2810,202109142245,2813,1,-30,70,-150,-3538.68,,,672,710
DCE.cs.HOT,SHORT,202109141400,2810,202109142255,2813,1,-30,70,-150,-3571.7,,,677,712
DCE.m.HOT,LONG,202109141440,3548,202109150905,3543,1,-50,40,-150,-3624.72,,,685,714
DCE.y.HOT,LONG,202109141055,8952,202109150910,8924,1,-280,800,-460,-3908.74,,,664,715
DCE.c.HOT,LONG,202109141335,2458,202109150910,2468,1,100,170,-20,-3809.95,,,672,715
DCE.m.HOT,LONG,202109142110,3545,202109150940,3535,1,-100,50,-150,-3913.67,,,691,721
DCE.cs.HOT,SHORT,202109141450,2806,202109150940,2819,1,-130,30,-190,-4045.18,,,687,721
DCE.cs.HOT,SHORT,202109141500,2807,202109150955,2817,1,-100,40,-180,-4149.71,,,689,724
DCE.m.HOT,LONG,202109142215,3544,202109151005,3536,1,-80,30,-140,-4229.71,,,704,726
DCE.cs.HOT,SHORT,202109142120,2817,202109151100,2815,1,20,80,-70,-4212.73,,,693,734
DCE.y.HOT,LONG,202109141110,8972,202109151105,8994,1,220,600,-920,-3995.24,,,667,735
DCE.m.HOT,LONG,202109142225,3543,202109151340,3536,1,-70,20,-170,-4069.26,,,706,742
DCE.cs.HOT,SHORT,202109142250,2815,202109151340,2812,1,30,60,-90,-4039.26,,,711,742
DCE.c.HOT,LONG,202109141405,2458,202109151345,2463,1,50,170,-20,-3990.47,,,678,743
DCE.cs.HOT,SHORT,202109142300,2812,202109151355,2807,1,50,60,-120,-3944.7,,,713,745
DCE.m.HOT,LONG,202109142235,3542,202109151400,3534,1,-80,20,-160,-4024.7,,,708,746
DCE.y.HOT,LONG,202109141350,8982,202109151400,9014,1,320,660,-1020,-3707.21,,,675,746
DCE.c.HOT,LONG,202109141500,2458,202109151405,2455,1,-30,170,-30,-3743.95,,,689,747
DCE.m.HOT,LONG,202109150910,3539,202109151415,3535,1,-40,10,-130,-3785.16,,,715,749
DCE.c.HOT,LONG,202109142220,2471,202109151430,2458,1,-130,40,-160,-3916.67,,,705,752
DCE.cs.HOT,SHORT,202109150945,2819,202109151440,2810,1,90,150,-10,-3827.88,,,722,754
DCE.y.HOT,LONG,202109141400,8992,202109151445,9018,1,260,560,-1120,-3570.39,,,677,755
DCE.c.HOT,LONG,202109142230,2471,202109151450,2460,1,-110,40,-160,-3684.41,,,707,756
DCE.c.HOT,LONG,202109150920,2472,202109151500,2459,1,-130,30,-170,-3815.62,,,717,758
DCE.cs.HOT,SHORT,202109151005,2815,202109152110,2807,1,80,150,-40,-3738.34,,,726,760
DCE.cs.HOT,SHORT,202109151105,2814,202109152125,2805,1,90,160,-20,-3651.36,,,735,763
DCE.y.HOT,LONG,202109141440,8972,202109152130,9060,1,880,920,-920,-2773.87,,,685,764
DCE.c.HOT,LONG,202109151350,2462,202109152130,2450,1,-120,0,-120,-2895.08,,,744,764
DCE.c.HOT,LONG,202109151410,2457,202109152145,2454,1,-30,50,-70,-2931.52,,,748,767
DCE.cs.HOT,SHORT,202109151350,2809,202109152150,2805,1,40,110,-10,-2894.24,,,744,768
DCE.c.HOT,LONG,202109151435,2458,202109152200,2452,1,-60,40,-80,-2956.96,,,753,770
DCE.m.HOT,LONG,202109150945,3537,202109152210,3521,1,-160,110,-260,-3119.68,,,722,772
DCE.m.HOT,LONG,202109151015,3537,202109152220,3518,1,-190,110,-260,-3312.7,,,728,774
DCE.c.HOT,LONG,202109151455,2460,202109152225,2450,1,-100,20,-150,-3415.42,,,757,775
DCE.cs.HOT,SHORT,202109151400,2806,202109152225,2805,1,10,80,-40,-3406.93,,,746,775
DCE.m.HOT,LONG,202109151350,3532,202109152230,3533,1,10,160,-210,-3398.44,,,744,776
DCE.y.HOT,LONG,202109150915,8886,202109152230,9078,1,1920,1960,-60,-1480.95,,,716,776
DCE.c.HOT,LONG,202109152110,2461,202109152235,2451,1,-100,0,-160,-1585.18,,,760,777
DCE.m.HOT,LONG,202109151405,3534,202109152240,3527,1,-70,140,-230,-1656.69,,,747,778
DCE.cs.HOT,SHORT,202109151445,2810,202109152245,2803,1,70,120,0,-1593.43,,,755,779
DCE.m.HOT,LONG,202109151420,3535,202109152255,3531,1,-40,130,-240,-1636.45,,,750,781
DCE.y.HOT,LONG,202109151110,9012,202109152255,9062,1,500,700,-260,-1138.96,,,736,781
DCE.c.HOT,LONG,202109152135,2456,202109152300,2452,1,-40,30,-110,-1180.47,,,765,782
DCE.cs.HOT,SHORT,202109152115,2802,202109152300,2803,1,-10,40,-50,-1190.47,,,761,782
DCE.y.HOT,LONG,202109151405,9014,202109160910,9078,1,640,800,-100,-558.21,,,747,784
DCE.c.HOT,LONG,202109152150,2455,202109160915,2453,1,-20,0,-110,-580.72,,,768,785
DCE.m.HOT,LONG,202109152215,3519,202109160930,3546,1,270,310,-10,-311.93,,,773,788
DCE.c.HOT,LONG,202109152205,2446,202109160930,2449,1,30,120,-20,-281.93,,,771,788
DCE.m.HOT,LONG,202109152225,3527,202109161000,3540,1,130,230,-20,-154.65,,,775,794
DCE.cs.HOT,SHORT,202109152130,2800,202109161015,2797,1,30,80,-70,-126.16,,,764,797
DCE.y.HOT,LONG,202109151450,9028,202109161040,9128,1,1000,1720,-200,871.33,,,756,799
DCE.c.HOT,LONG,202109152230,2451,202109161040,2448,1,-30,70,-70,841.33,,,776,799
DCE.y.HOT,LONG,202109152140,9034,202109161050,9122,1,880,1660,-260,1716.1,,,766,801
DCE.y.HOT,LONG,202109152240,9062,202109161100,9140,1,780,1380,-100,2493.59,,,778,803
DCE.c.HOT,LONG,202109152240,2451,202109161120,2444,1,-70,70,-90,2421.08,,,778,807
DCE.c.HOT,LONG,202109160905,2450,202109161120,2444,1,-60,80,-80,2361.08,,,783,807
DCE.cs.HOT,SHORT,202109152155,2803,202109161125,2810,1,-70,110,-70,2288.66,,,769,808
DCE.m.HOT,LONG,202109152235,3530,202109161345,3527,1,-30,200,-70,2257.15,,,777,812
DCE.c.HOT,LONG,202109160920,2452,202109161345,2443,1,-90,60,-100,2167.15,,,786,812
DCE.cs.HOT,SHORT,202109152230,2805,202109161355,2826,1,-210,130,-210,1954.43,,,776,814
DCE.m.HOT,LONG,202109152245,3529,202109161400,3533,1,40,210,-60,1994.43,,,779,815
DCE.y.HOT,LONG,202109160905,9094,202109161400,9088,1,-60,1060,-300,1934.43,,,783,815
DCE.m.HOT,LONG,202109152300,3531,202109161425,3533,1,20,190,-80,1948.9,,,782,820
DCE.y.HOT,LONG,202109160915,9100,202109161425,9080,1,-200,1000,-320,1748.9,,,785,820
DCE.cs.HOT,SHORT,202109152250,2801,202109161440,2811,1,-100,90,-360,1644.88,,,780,823
DCE.y.HOT,LONG,202109161045,9128,202109161445,9100,1,-280,120,-600,1364.88,,,800,824
DCE.m.HOT,LONG,202109160935,3547,202109162110,3566,1,190,220,-240,1549.35,,,789,829
DCE.m.HOT,LONG,202109161005,3535,202109162120,3574,1,390,430,-120,1936.33,,,795,831
DCE.c.HOT,LONG,202109160940,2450,202109162120,2443,1,-70,10,-140,1865.12,,,790,831
DCE.y.HOT,LONG,202109161055,9112,202109162125,9098,1,-140,280,-440,1721.1,,,802,832
DCE.y.HOT,LONG,202109161115,9108,202109162145,9078,1,-300,220,-400,1414.87,,,806,836
DCE.c.HOT,LONG,202109161045,2450,202109162145,2446,1,-40,0,-140,1373.66,,,800,836
DCE.c.HOT,LONG,202109161125,2444,202109162205,2445,1,10,40,-80,1378.73,,,808,840
DCE.m.HOT,LONG,202109161350,3526,202109162210,3573,1,470,650,-10,1847.22,,,813,841
DCE.y.HOT,LONG,202109161405,9084,202109162210,9076,1,-80,460,-180,1764.71,,,816,841
DCE.cs.HOT,SHORT,202109160905,2801,202109162225,2830,1,-290,90,-370,1467.97,,,783,844
DCE.c.HOT,LONG,202109161125,2444,202109162235,2444,1,0,80,-160,1466.76,,,808,846
DCE.c.HOT,LONG,202109161350,2444,202109162235,2444,1,0,40,-80,1465.55,,,813,846
DCE.m.HOT,LONG,202109161410,3534,202109162245,3569,1,350,570,-30,1810.11,,,817,848
DCE.cs.HOT,SHORT,202109161040,2795,202109162245,2825,1,-300,0,-430,1508.6,,,799,848
DCE.y.HOT,LONG,202109161430,9088,202109162250,9030,1,-580,420,-600,924.58,,,821,849
DCE.c.HOT,LONG,202109162125,2445,202109162255,2442,1,-30,30,-50,890.56,,,832,850
DCE.y.HOT,LONG,202109161450,9120,202109170920,9066,1,-540,100,-920,346.84,,,825,855
DCE.cs.HOT,SHORT,202109161130,2812,202109170920,2823,1,-110,60,-260,235.33,,,809,855
DCE.cs.HOT,SHORT,202109161400,2833,202109170930,2820,1,130,270,-50,359.8,,,815,857
DCE.y.HOT,LONG,202109162130,9112,202109170940,9076,1,-360,40,-840,-1.71,,,833,859
DCE.c.HOT,LONG,202109162150,2445,202109170940,2438,1,-70,20,-80,-71.71,,,837,859
DCE.y.HOT,LONG,202109162150,9082,202109171000,9054,1,-280,120,-540,-355.43,,,837,863
DCE.y.HOT,LONG,202109162215,9062,202109171015,9036,1,-260,320,-340,-617.94,,,842,866
DCE.m.HOT,LONG,202109161430,3535,202109171045,3555,1,200,560,-30,-421.96,,,821,869
DCE.cs.HOT,SHORT,202109161445,2809,202109171045,2832,1,-230,10,-290,-653.47,,,824,869
DCE.m.HOT,LONG,202109162115,3567,202109171105,3559,1,-80,240,-140,-736.49,,,830,873
DCE.m.HOT,LONG,202109162125,3575,202109171115,3561,1,-140,160,-220,-878,,,832,875
DCE.cs.HOT,SHORT,202109162240,2823,202109171115,2844,1,-210,80,-220,-1088,,,847,875
DCE.y.HOT,LONG,202109162255,9032,202109171120,8852,1,-1800,620,-1820,-2889.51,,,850,876
DCE.m.HOT,LONG,202109162220,3570,202109171350,3562,1,-80,170,-170,-2973.53,,,843,882
DCE.cs.HOT,SHORT,202109162250,2824,202109171350,2847,1,-230,90,-270,-3203.53,,,849,882
DCE.y.HOT,LONG,202109170925,9068,202109171400,8866,1,-2020,240,-2380,-5226.55,,,856,884
DCE.c.HOT,LONG,202109162210,2443,202109171405,2443,1,0,20,-90,-5229.06,,,841,885
DCE.cs.HOT,SHORT,202109170925,2824,202109171415,2843,1,-190,90,-270,-5420.27,,,856,887
DCE.c.HOT,LONG,202109162240,2443,202109171440,2441,1,-20,20,-90,-5441.78,,,847,892
DCE.m.HOT,LONG,202109162250,3566,202109171445,3571,1,50,210,-130,-5391.78,,,849,893
DCE.cs.HOT,SHORT,202109170935,2819,202109171450,2866,1,-470,40,-490,-5864.5,,,858,894
DCE.y.HOT,LONG,202109170945,9080,202109220905,8786,1,-2940,120,-2500,-8808.52,,,860,897
DCE.c.HOT,LONG,202109162240,2443,202109220915,2439,1,-40,40,-180,-8852.24,,,847,899
DCE.m.HOT,LONG,202109171050,3558,202109220930,3544,1,-140,170,-200,-8994.96,,,870,902
DCE.cs.HOT,SHORT,202109171050,2836,202109220935,2868,1,-320,40,-430,-9317.98,,,870,903
DCE.m.HOT,LONG,202109171110,3558,202109220950,3541,1,-170,170,-200,-9491,,,874,906
DCE.m.HOT,LONG,202109171120,3559,202109221005,3535,1,-240,160,-270,-9734.02,,,876,909
DCE.c.HOT,LONG,202109162300,2443,202109221035,2459,1,160,220,-130,-9576.74,,,851,912
DCE.c.HOT,LONG,202109170945,2438,202109221050,2462,1,240,270,-80,-9339.16,,,860,915
DCE.y.HOT,LONG,202109171010,9044,202109221100,8874,1,-1700,80,-2580,-11042.9,,,865,917
DCE.m.HOT,LONG,202109171355,3568,202109221105,3549,1,-190,70,-360,-11234.4,,,883,918
DCE.y.HOT,LONG,202109171035,9042,202109221130,8882,1,-1600,0,-2560,-12840.9,,,867,923
DCE.c.HOT,LONG,202109171410,2442,202109221130,2465,1,230,230,-120,-12612.1,,,886,923
DCE.cs.HOT,SHORT,202109171125,2844,202109221350,2890,1,-460,50,-630,-13077.4,,,877,927
DCE.cs.HOT,SHORT,202109171355,2843,202109221400,2891,1,-480,40,-640,-13560.4,,,883,929
DCE.m.HOT,LONG,202109171450,3567,202109221410,3536,1,-310,80,-350,-13873.4,,,894,931
DCE.y.HOT,LONG,202109171125,8852,202109221455,8940,1,880,1000,-660,-12997.4,,,877,940
DCE.c.HOT,LONG,202109171445,2440,202109221500,2463,1,230,260,-100,-12771.1,,,893,941
DCE.y.HOT,LONG,202109171405,8850,202109222105,8964,1,1140,1020,-640,-11633.6,,,885,942
DCE.cs.HOT,SHORT,202109171420,2846,202109222105,2894,1,-480,10,-610,-12116.4,,,888,942
DCE.c.HOT,LONG,202109220920,2439,202109222110,2461,1,220,270,0,-11900.1,,,900,943
DCE.cs.HOT,SHORT,202109171455,2867,202109222125,2877,1,-100,170,-400,-12004.3,,,895,946
DCE.c.HOT,LONG,202109221040,2459,202109222130,2461,1,20,70,-20,-11985.5,,,913,947
DCE.y.HOT,LONG,202109220910,8870,202109222135,8952,1,820,1020,-700,-11169.5,,,898,948
DCE.cs.HOT,SHORT,202109220940,2869,202109222140,2882,1,-130,0,-380,-11304.8,,,904,949
DCE.y.HOT,LONG,202109221105,8880,202109222150,9004,1,1240,1320,-80,-10068.8,,,918,951
DCE.c.HOT,LONG,202109221055,2461,202109222205,2460,1,-10,50,-40,-10082.5,,,916,954
DCE.c.HOT,LONG,202109221335,2464,202109222215,2459,1,-50,20,-70,-10134.9,,,924,956
DCE.cs.HOT,SHORT,202109221355,2892,202109222235,2881,1,110,190,-80,-10027.7,,,928,960
DCE.m.HOT,LONG,202109220935,3544,202109222250,3557,1,130,140,-140,-9900.68,,,903,963
DCE.y.HOT,LONG,202109221335,8900,202109222255,8962,1,620,1120,-140,-9284.7,,,924,964
DCE.c.HOT,LONG,202109222105,2457,202109230910,2469,1,120,130,0,-9167.21,,,942,967
DCE.cs.HOT,SHORT,202109221405,2893,202109230915,2885,1,80,200,-70,-9089.93,,,930,968
DCE.y.HOT,LONG,202109221500,8926,202109230925,8952,1,260,860,-100,-8833.95,,,941,970
DCE.m.HOT,LONG,202109221000,3535,202109230940,3557,1,220,270,-50,-8617.97,,,908,973
DCE.cs.HOT,SHORT,202109222110,2880,202109230950,2886,1,-60,70,-130,-8679.48,,,943,975
DCE.y.HOT,LONG,202109222110,8962,202109231000,8956,1,-60,500,-460,-8740.99,,,943,977
DCE.m.HOT,LONG,202109221015,3539,202109231005,3546,1,70,230,-90,-8672.5,,,911,978
DCE.m.HOT,LONG,202109221110,3545,202109231015,3541,1,-40,170,-150,-8718.03,,,919,980
DCE.m.HOT,LONG,202109221415,3535,202109231040,3543,1,80,270,-50,-8641.05,,,932,982
DCE.cs.HOT,SHORT,202109222130,2879,202109231050,2892,1,-130,40,-160,-8772.56,,,947,984
DCE.c.HOT,LONG,202109222115,2460,202109231115,2474,1,140,200,-20,-8634.07,,,944,989
DCE.cs.HOT,SHORT,202109222145,2880,202109231130,2898,1,-180,50,-190,-8815.28,,,950,992
DCE.c.HOT,LONG,202109222135,2459,202109231335,2477,1,180,210,0,-8635.28,,,948,993
DCE.c.HOT,LONG,202109222210,2461,202109231350,2475,1,140,190,-20,-8498,,,955,996
DCE.y.HOT,LONG,202109222140,8976,202109231400,9120,1,1440,1620,-600,-7059.21,,,949,998
DCE.m.HOT,LONG,202109222255,3556,202109231405,3543,1,-130,60,-210,-7189.21,,,964,999
DCE.y.HOT,LONG,202109222155,8986,202109231420,9116,1,1300,1560,-700,-5893.23,,,952,1002
DCE.cs.HOT,SHORT,202109222240,2881,202109231425,2892,1,-110,40,-180,-6003.23,,,961,1003
DCE.y.HOT,LONG,202109222300,8956,202109231440,9150,1,1940,2020,-400,-4067.25,,,965,1006
DCE.m.HOT,LONG,202109230945,3556,202109231445,3543,1,-130,10,-210,-4197.25,,,974,1007
DCE.c.HOT,LONG,202109222220,2460,202109231450,2482,1,220,220,-10,-3979.76,,,957,1008
DCE.c.HOT,LONG,202109230915,2468,202109231500,2482,1,140,150,0,-3842.48,,,968,1010
DCE.m.HOT,LONG,202109231010,3548,202109232105,3535,1,-130,20,-150,-3973.99,,,979,1011
DCE.c.HOT,LONG,202109231125,2475,202109232110,2479,1,40,100,-30,-3937.92,,,991,1012
DCE.cs.HOT,SHORT,202109230920,2889,202109232110,2913,1,-240,120,-290,-4179.43,,,969,1012
DCE.m.HOT,LONG,202109231035,3543,202109232120,3537,1,-60,70,-150,-4243.66,,,981,1014
