code,target,sigprice,gentime,usertag
DCE.c.HOT,4,2479,20210910215000000,
DCE.m.HOT,4,3514,20210910215000000,
DCE.c.HOT,5,2478,20210910215500000,
DCE.cs.HOT,-4,2848,20210910215500000,
DCE.m.HOT,5,3515,20210910215500000,
DCE.cs.HOT,-5,2847,20210910220000000,
DCE.m.HOT,4,3511,20210910221000000,
DCE.m.HOT,5,3513,20210910221500000,
DCE.c.HOT,4,2472,20210910222500000,
DCE.m.HOT,4,3512,20210910222500000,
DCE.c.HOT,5,2470,20210910223000000,
DCE.m.HOT,5,3510,20210910223000000,
DCE.y.HOT,4,8958,20210910223000000,
DCE.y.HOT,5,8964,20210910223500000,
DCE.y.HOT,4,8970,20210910224500000,
DCE.m.HOT,4,3509,20210910225000000,
DCE.y.HOT,5,8978,20210910225000000,
DCE.m.HOT,5,3537,20210913091000000,
DCE.c.HOT,4,2461,20210913091500000,
DCE.c.HOT,5,2462,20210913092000000,
DCE.cs.HOT,-4,2833,20210913092500000,
DCE.y.HOT,4,9090,20210913092500000,
DCE.cs.HOT,-5,2829,20210913093000000,
DCE.y.HOT,5,9078,20210913093000000,
DCE.c.HOT,4,2460,20210913093500000,
DCE.c.HOT,5,2465,20210913094500000,
DCE.m.HOT,4,3528,20210913095500000,
DCE.cs.HOT,-4,2841,20210913100000000,
DCE.m.HOT,5,3526,20210913100000000,
DCE.c.HOT,4,2466,20210913100500000,
DCE.cs.HOT,-5,2839,20210913100500000,
DCE.m.HOT,4,3524,20210913100500000,
DCE.c.HOT,5,2467,20210913101000000,
DCE.m.HOT,5,3526,20210913101000000,
DCE.m.HOT,4,3524,20210913101500000,
DCE.m.HOT,5,3531,20210913103500000,
DCE.y.HOT,4,9020,20210913104000000,
DCE.y.HOT,5,9042,20210913105000000,
DCE.c.HOT,4,2473,20210913110000000,
DCE.c.HOT,5,2473,20210913110500000,
DCE.cs.HOT,-4,2838,20210913110500000,
DCE.cs.HOT,-5,2843,20210913111000000,
DCE.m.HOT,4,3532,20210913112000000,
DCE.c.HOT,4,2477,20210913112500000,
DCE.cs.HOT,-4,2840,20210913112500000,
DCE.m.HOT,5,3532,20210913112500000,
DCE.c.HOT,5,2478,20210913113000000,
DCE.cs.HOT,-5,2841,20210913113000000,
DCE.y.HOT,4,9032,20210913113000000,
DCE.y.HOT,5,9030,20210913133500000,
DCE.c.HOT,3,2481,20210913134500000,
DCE.c.HOT,5,2484,20210913135000000,
DCE.cs.HOT,-4,2849,20210913135000000,
DCE.cs.HOT,-5,2845,20210913135500000,
DCE.m.HOT,4,3536,20210913135500000,
DCE.c.HOT,4,2481,20210913140000000,
DCE.m.HOT,5,3537,20210913140000000,
DCE.c.HOT,5,2480,20210913140500000,
DCE.cs.HOT,-4,2841,20210913141000000,
DCE.cs.HOT,-5,2840,20210913141500000,
DCE.m.HOT,4,3534,20210913141500000,
DCE.m.HOT,5,3533,20210913142000000,
DCE.cs.HOT,-4,2844,20210913142500000,
DCE.cs.HOT,-5,2844,20210913143500000,
DCE.m.HOT,4,3530,20210913143500000,
DCE.m.HOT,5,3531,20210913144000000,
DCE.m.HOT,4,3533,20210913144500000,
DCE.c.HOT,4,2475,20210913145000000,
DCE.m.HOT,5,3530,20210913145000000,
DCE.y.HOT,4,9012,20210913145000000,
DCE.c.HOT,5,2477,20210913145500000,
DCE.y.HOT,5,9014,20210913145500000,
DCE.cs.HOT,-4,2833,20210913210500000,
DCE.cs.HOT,-5,2822,20210913211000000,
DCE.m.HOT,4,3514,20210913211000000,
DCE.m.HOT,5,3516,20210913211500000,
DCE.cs.HOT,-4,2824,20210913213000000,
DCE.cs.HOT,-5,2825,20210913214000000,
DCE.y.HOT,4,8990,20210913214500000,
DCE.y.HOT,5,8978,20210913215000000,
DCE.cs.HOT,-4,2822,20210913215500000,
DCE.m.HOT,4,3519,20210913215500000,
DCE.c.HOT,4,2461,20210913220000000,
DCE.cs.HOT,-5,2822,20210913220000000,
DCE.m.HOT,5,3521,20210913220000000,
DCE.y.HOT,4,8982,20210913220000000,
DCE.cs.HOT,-4,2810,20210913220500000,
DCE.y.HOT,5,8966,20210913220500000,
DCE.c.HOT,5,2460,20210913221000000,
DCE.cs.HOT,-5,2813,20210913221000000,
DCE.cs.HOT,-4,2812,20210913222500000,
DCE.cs.HOT,-5,2811,20210913223000000,
DCE.m.HOT,4,3520,20210913224500000,
DCE.m.HOT,5,3522,20210913225000000,
DCE.y.HOT,4,8930,20210913225000000,
DCE.c.HOT,4,2459,20210913225500000,
DCE.cs.HOT,-4,2810,20210913225500000,
DCE.y.HOT,5,8942,20210913225500000,
DCE.c.HOT,5,2457,20210913230000000,
DCE.cs.HOT,-5,2807,20210913230000000,
DCE.c.HOT,4,2458,20210914090500000,
DCE.c.HOT,5,2458,20210914091000000,
DCE.c.HOT,4,2462,20210914094000000,
DCE.c.HOT,5,2460,20210914094500000,
DCE.m.HOT,4,3538,20210914094500000,
DCE.cs.HOT,-4,2805,20210914095000000,
DCE.m.HOT,5,3536,20210914095000000,
DCE.cs.HOT,-5,2803,20210914095500000,
DCE.m.HOT,4,3546,20210914100500000,
DCE.m.HOT,5,3545,20210914101000000,
DCE.cs.HOT,-4,2815,20210914104500000,
DCE.cs.HOT,-5,2814,20210914105000000,
DCE.c.HOT,4,2460,20210914105500000,
DCE.m.HOT,4,3545,20210914105500000,
DCE.c.HOT,5,2460,20210914110000000,
DCE.m.HOT,5,3545,20210914110000000,
DCE.c.HOT,3,2457,20210914112000000,
DCE.c.HOT,5,2458,20210914112500000,
DCE.cs.HOT,-4,2812,20210914133500000,
DCE.m.HOT,4,3551,20210914133500000,
DCE.m.HOT,5,3545,20210914134000000,
DCE.cs.HOT,-5,2814,20210914134500000,
DCE.m.HOT,4,3549,20210914134500000,
DCE.m.HOT,5,3547,20210914135000000,
DCE.cs.HOT,-4,2809,20210914135500000,
DCE.c.HOT,4,2458,20210914140000000,
DCE.cs.HOT,-5,2809,20210914140000000,
DCE.c.HOT,5,2458,20210914140500000,
DCE.y.HOT,4,8990,20210914140500000,
DCE.c.HOT,4,2458,20210914141000000,
DCE.cs.HOT,-4,2808,20210914141000000,
DCE.y.HOT,5,8994,20210914141000000,
DCE.c.HOT,5,2458,20210914141500000,
DCE.cs.HOT,-5,2807,20210914141500000,
DCE.m.HOT,4,3549,20210914141500000,
DCE.m.HOT,5,3545,20210914142000000,
DCE.c.HOT,4,2460,20210914142500000,
DCE.m.HOT,4,3548,20210914143000000,
DCE.y.HOT,4,8986,20210914143000000,
DCE.y.HOT,5,8974,20210914143500000,
DCE.c.HOT,5,2459,20210914144000000,
DCE.cs.HOT,-4,2807,20210914144000000,
DCE.y.HOT,4,8970,20210914144000000,
DCE.cs.HOT,-5,2806,20210914144500000,
DCE.m.HOT,5,3549,20210914144500000,
DCE.y.HOT,5,8980,20210914144500000,
DCE.m.HOT,4,3548,20210914145500000,
DCE.cs.HOT,-4,2805,20210914150000000,
DCE.m.HOT,5,3545,20210914150000000,
DCE.cs.HOT,-5,2809,20210914210500000,
DCE.cs.HOT,-4,2817,20210914211500000,
DCE.c.HOT,4,2470,20210914212000000,
DCE.cs.HOT,-5,2818,20210914212000000,
DCE.c.HOT,5,2471,20210914212500000,
DCE.cs.HOT,-4,2820,20210914212500000,
DCE.m.HOT,4,3547,20210914212500000,
DCE.y.HOT,4,8970,20210914212500000,
DCE.cs.HOT,-5,2819,20210914213000000,
DCE.m.HOT,5,3544,20210914213000000,
DCE.y.HOT,5,8954,20210914213000000,
DCE.cs.HOT,-4,2816,20210914213500000,
DCE.cs.HOT,-5,2820,20210914214000000,
DCE.c.HOT,4,2471,20210914214500000,
DCE.c.HOT,5,2474,20210914215000000,
DCE.m.HOT,4,3543,20210914215000000,
DCE.cs.HOT,-4,2821,20210914215500000,
DCE.m.HOT,5,3541,20210914215500000,
DCE.y.HOT,4,8974,20210914215500000,
DCE.cs.HOT,-5,2821,20210914220000000,
DCE.m.HOT,4,3540,20210914220000000,
DCE.y.HOT,5,8984,20210914220000000,
DCE.m.HOT,5,3537,20210914220500000,
DCE.cs.HOT,-4,2820,20210914221500000,
DCE.c.HOT,4,2474,20210914222000000,
DCE.c.HOT,5,2471,20210914222500000,
DCE.c.HOT,4,2467,20210914223500000,
DCE.cs.HOT,-5,2814,20210914223500000,
DCE.c.HOT,5,2466,20210914224000000,
DCE.cs.HOT,-4,2813,20210914224000000,
DCE.m.HOT,4,3540,20210914224000000,
DCE.c.HOT,4,2469,20210914224500000,
DCE.cs.HOT,-5,2814,20210914224500000,
DCE.m.HOT,5,3536,20210914224500000,
DCE.cs.HOT,-4,2813,20210914225000000,
DCE.m.HOT,4,3534,20210914225000000,
DCE.c.HOT,5,2467,20210914225500000,
DCE.cs.HOT,-5,2812,20210914225500000,
DCE.m.HOT,5,3537,20210914225500000,
DCE.c.HOT,4,2469,20210915091000000,
DCE.c.HOT,5,2471,20210915091500000,
DCE.y.HOT,4,8914,20210915092000000,
DCE.y.HOT,5,8890,20210915092500000,
DCE.m.HOT,4,3535,20210915093000000,
DCE.m.HOT,5,3535,20210915093500000,
DCE.m.HOT,4,3537,20210915094000000,
DCE.y.HOT,4,8898,20210915094000000,
DCE.m.HOT,5,3535,20210915094500000,
DCE.y.HOT,5,8914,20210915094500000,
DCE.cs.HOT,-4,2815,20210915100000000,
DCE.y.HOT,4,8920,20210915100000000,
DCE.c.HOT,4,2468,20210915100500000,
DCE.cs.HOT,-5,2814,20210915100500000,
DCE.y.HOT,5,8924,20210915100500000,
DCE.cs.HOT,-4,2815,20210915101000000,
DCE.c.HOT,5,2471,20210915101500000,
DCE.cs.HOT,-5,2816,20210915101500000,
DCE.y.HOT,4,8948,20210915101500000,
DCE.y.HOT,5,8956,20210915103500000,
DCE.cs.HOT,-4,2816,20210915104000000,
DCE.cs.HOT,-5,2816,20210915104500000,
DCE.m.HOT,3,3531,20210915110500000,
DCE.y.HOT,4,9010,20210915110500000,
DCE.m.HOT,5,3536,20210915111000000,
DCE.y.HOT,5,8990,20210915111000000,
DCE.c.HOT,4,2466,20210915113000000,
DCE.c.HOT,5,2463,20210915133500000,
DCE.m.HOT,4,3533,20210915135000000,
DCE.m.HOT,5,3534,20210915135500000,
DCE.m.HOT,4,3538,20210915142500000,
DCE.m.HOT,5,3538,20210915143000000,
DCE.m.HOT,4,3532,20210915145500000,
DCE.m.HOT,5,3534,20210915150000000,
DCE.y.HOT,4,9042,20210915210500000,
DCE.m.HOT,4,3542,20210915211000000,
DCE.y.HOT,5,9046,20210915211000000,
DCE.m.HOT,5,3537,20210915211500000,
DCE.m.HOT,4,3534,20210915212500000,
DCE.y.HOT,4,9058,20210915212500000,
DCE.m.HOT,5,3531,20210915213000000,
DCE.y.HOT,5,9056,20210915213000000,
DCE.c.HOT,4,2455,20210915214500000,
DCE.y.HOT,4,9030,20210915214500000,
DCE.c.HOT,5,2452,20210915215000000,
DCE.y.HOT,5,9060,20210915215000000,
DCE.cs.HOT,-4,2805,20210915215500000,
DCE.cs.HOT,-5,2798,20210915220000000,
DCE.c.HOT,4,2448,20210915220500000,
DCE.c.HOT,5,2448,20210915221000000,
DCE.y.HOT,4,9056,20210915221000000,
DCE.y.HOT,5,9060,20210915221500000,
DCE.m.HOT,4,3527,20210915222000000,
DCE.c.HOT,4,2451,20210915222500000,
DCE.m.HOT,5,3532,20210915222500000,
DCE.c.HOT,5,2451,20210915223000000,
DCE.c.HOT,4,2452,20210915223500000,
DCE.c.HOT,5,2451,20210915224000000,
DCE.y.HOT,4,9054,20210915224500000,
DCE.y.HOT,5,9064,20210915225000000,
DCE.m.HOT,4,3530,20210915225500000,
DCE.m.HOT,5,3530,20210915230000000,
DCE.y.HOT,4,9070,20210915230000000,
DCE.cs.HOT,-4,2799,20210916090500000,
DCE.m.HOT,4,3544,20210916090500000,
DCE.c.HOT,4,2453,20210916091000000,
DCE.cs.HOT,-5,2802,20210916091000000,
DCE.m.HOT,5,3545,20210916091000000,
DCE.y.HOT,5,9102,20210916091000000,
DCE.c.HOT,5,2451,20210916091500000,
DCE.m.HOT,4,3547,20210916093500000,
DCE.m.HOT,5,3545,20210916094000000,
DCE.c.HOT,4,2449,20210916094500000,
DCE.y.HOT,4,9118,20210916094500000,
DCE.c.HOT,5,2449,20210916095000000,
DCE.c.HOT,4,2448,20210916095500000,
DCE.y.HOT,5,9188,20210916095500000,
DCE.c.HOT,5,2448,20210916100000000,
DCE.cs.HOT,-4,2793,20210916100000000,
DCE.cs.HOT,-5,2795,20210916100500000,
DCE.y.HOT,4,9192,20210916100500000,
DCE.y.HOT,5,9164,20210916101000000,
DCE.m.HOT,4,3531,20210916103500000,
DCE.m.HOT,5,3532,20210916104000000,
DCE.cs.HOT,-4,2801,20210916105500000,
DCE.cs.HOT,-5,2801,20210916110000000,
DCE.cs.HOT,-4,2805,20210916110500000,
DCE.y.HOT,4,9110,20210916110500000,
DCE.cs.HOT,-5,2804,20210916111000000,
DCE.y.HOT,5,9108,20210916111000000,
DCE.c.HOT,4,2444,20210916112000000,
DCE.m.HOT,4,3527,20210916112000000,
DCE.y.HOT,4,9104,20210916112000000,
DCE.m.HOT,5,3523,20210916112500000,
DCE.y.HOT,5,9116,20210916112500000,
DCE.c.HOT,5,2445,20210916113000000,
DCE.y.HOT,4,9100,20210916133500000,
DCE.cs.HOT,-4,2814,20210916134000000,
DCE.cs.HOT,-5,2821,20210916134500000,
DCE.m.HOT,4,3525,20210916134500000,
DCE.y.HOT,5,9078,20210916134500000,
DCE.c.HOT,4,2447,20210916135000000,
DCE.m.HOT,5,3533,20210916135000000,
DCE.c.HOT,5,2446,20210916135500000,
DCE.m.HOT,4,3533,20210916135500000,
DCE.m.HOT,5,3539,20210916140000000,
DCE.cs.HOT,-4,2819,20210916140500000,
DCE.cs.HOT,-5,2815,20210916141500000,
DCE.cs.HOT,-4,2810,20210916142000000,
DCE.cs.HOT,-5,2806,20210916142500000,
DCE.c.HOT,4,2439,20210916144000000,
DCE.cs.HOT,-4,2810,20210916144000000,
DCE.m.HOT,4,3535,20210916144000000,
DCE.c.HOT,5,2438,20210916144500000,
DCE.cs.HOT,-5,2808,20210916144500000,
DCE.m.HOT,5,3539,20210916144500000,
DCE.y.HOT,3,9110,20210916145000000,
DCE.c.HOT,4,2437,20210916145500000,
DCE.y.HOT,5,9104,20210916145500000,
DCE.y.HOT,4,9110,20210916150000000,
DCE.cs.HOT,-4,2820,20210916210500000,
DCE.c.HOT,5,2444,20210916211000000,
DCE.cs.HOT,-5,2826,20210916211000000,
DCE.m.HOT,4,3566,20210916211000000,
DCE.y.HOT,5,9118,20210916211000000,
DCE.m.HOT,5,3573,20210916211500000,
DCE.cs.HOT,-4,2836,20210916212000000,
DCE.cs.HOT,-5,2829,20210916213000000,
DCE.y.HOT,4,9108,20210916213000000,
DCE.c.HOT,4,2446,20210916213500000,
DCE.cs.HOT,-4,2830,20210916213500000,
DCE.y.HOT,5,9100,20210916213500000,
DCE.c.HOT,5,2447,20210916214000000,
DCE.cs.HOT,-5,2829,20210916214000000,
DCE.m.HOT,4,3572,20210916215000000,
DCE.m.HOT,5,3577,20210916215500000,
DCE.cs.HOT,-4,2827,20210916220500000,
DCE.y.HOT,4,9076,20210916220500000,
DCE.c.HOT,4,2442,20210916221000000,
DCE.cs.HOT,-5,2828,20210916221000000,
DCE.y.HOT,5,9062,20210916221000000,
DCE.c.HOT,5,2442,20210916221500000,
DCE.cs.HOT,-4,2828,20210916221500000,
DCE.cs.HOT,-5,2830,20210916222000000,
DCE.y.HOT,4,9070,20210916222000000,
DCE.y.HOT,5,9056,20210916222500000,
DCE.c.HOT,4,2444,20210916223000000,
DCE.c.HOT,5,2443,20210916224000000,
DCE.y.HOT,4,9058,20210916224000000,
DCE.y.HOT,5,9030,20210916224500000,
DCE.cs.HOT,-4,2820,20210916225500000,
DCE.c.HOT,4,2443,20210916230000000,
DCE.cs.HOT,-5,2819,20210916230000000,
DCE.c.HOT,5,2441,20210917090500000,
DCE.c.HOT,4,2439,20210917091000000,
DCE.c.HOT,5,2438,20210917091500000,
DCE.m.HOT,4,3575,20210917091500000,
DCE.m.HOT,5,3568,20210917092500000,
DCE.cs.HOT,-4,2819,20210917093000000,
DCE.cs.HOT,-5,2821,20210917093500000,
DCE.y.HOT,4,9074,20210917093500000,
DCE.y.HOT,5,9082,20210917094500000,
DCE.cs.HOT,-4,2823,20210917100000000,
DCE.c.HOT,4,2437,20210917100500000,
DCE.cs.HOT,-5,2820,20210917100500000,
DCE.c.HOT,5,2437,20210917101000000,
DCE.cs.HOT,-4,2833,20210917103500000,
DCE.m.HOT,4,3559,20210917103500000,
DCE.cs.HOT,-5,2831,20210917104000000,
DCE.m.HOT,5,3555,20210917104000000,
DCE.m.HOT,4,3561,20210917112000000,
DCE.m.HOT,5,3557,20210917112500000,
DCE.c.HOT,4,2444,20210917134000000,
DCE.c.HOT,5,2443,20210917134500000,
DCE.m.HOT,4,3563,20210917134500000,
DCE.cs.HOT,-4,2842,20210917135000000,
DCE.y.HOT,4,8868,20210917135000000,
DCE.cs.HOT,-5,2843,20210917135500000,
DCE.m.HOT,5,3567,20210917135500000,
DCE.y.HOT,5,8866,20210917135500000,
DCE.y.HOT,4,8844,20210917140500000,
DCE.y.HOT,5,8840,20210917141000000,
DCE.m.HOT,4,3570,20210917143000000,
DCE.y.HOT,4,8862,20210917143000000,
DCE.m.HOT,5,3569,20210917143500000,
DCE.y.HOT,5,8862,20210917143500000,
DCE.c.HOT,4,2441,20210917144000000,
DCE.cs.HOT,-4,2858,20210917144000000,
DCE.c.HOT,5,2441,20210917144500000,
DCE.cs.HOT,-5,2867,20210917144500000,
DCE.m.HOT,4,3570,20210917150000000,
DCE.m.HOT,5,3558,20210922090500000,
DCE.m.HOT,4,3541,20210922093500000,
DCE.cs.HOT,-4,2873,20210922094000000,
DCE.m.HOT,5,3542,20210922094000000,
DCE.c.HOT,4,2447,20210922094500000,
DCE.cs.HOT,-5,2877,20210922094500000,
DCE.c.HOT,5,2458,20210922095000000,
DCE.y.HOT,4,8828,20210922095000000,
DCE.m.HOT,4,3536,20210922100000000,
DCE.y.HOT,5,8820,20210922100000000,
DCE.c.HOT,4,2463,20210922100500000,
DCE.m.HOT,5,3539,20210922101000000,
DCE.c.HOT,5,2459,20210922101500000,
DCE.cs.HOT,-4,2898,20210922101500000,
DCE.cs.HOT,-5,2894,20210922103500000,
DCE.m.HOT,4,3547,20210922103500000,
DCE.cs.HOT,-4,2894,20210922104000000,
DCE.m.HOT,5,3550,20210922104000000,
DCE.c.HOT,4,2461,20210922104500000,
DCE.cs.HOT,-5,2895,20210922104500000,
DCE.c.HOT,5,2463,20210922105500000,
DCE.c.HOT,4,2464,20210922110000000,
DCE.c.HOT,5,2462,20210922110500000,
DCE.c.HOT,4,2464,20210922111000000,
DCE.y.HOT,4,8896,20210922111000000,
DCE.c.HOT,5,2464,20210922111500000,
DCE.cs.HOT,-4,2899,20210922111500000,
DCE.cs.HOT,-5,2897,20210922112000000,
DCE.y.HOT,5,8882,20210922113000000,
DCE.m.HOT,4,3539,20210922133500000,
DCE.m.HOT,5,3536,20210922134000000,
DCE.y.HOT,4,8928,20210922140000000,
DCE.cs.HOT,-4,2891,20210922140500000,
DCE.y.HOT,5,8936,20210922140500000,
DCE.c.HOT,4,2463,20210922141000000,
DCE.cs.HOT,-5,2893,20210922141000000,
DCE.y.HOT,4,8942,20210922141000000,
DCE.y.HOT,5,8942,20210922141500000,
DCE.c.HOT,5,2461,20210922142000000,
DCE.cs.HOT,-4,2895,20210922142500000,
DCE.m.HOT,4,3534,20210922142500000,
DCE.cs.HOT,-5,2895,20210922143000000,
DCE.y.HOT,4,8936,20210922143000000,
DCE.y.HOT,5,8934,20210922143500000,
DCE.m.HOT,5,3531,20210922144000000,
DCE.y.HOT,4,8920,20210922144000000,
DCE.y.HOT,5,8918,20210922144500000,
DCE.y.HOT,4,8926,20210922145500000,
DCE.y.HOT,5,8930,20210922150000000,
DCE.m.HOT,4,3547,20210922210500000,
DCE.y.HOT,4,8962,20210922210500000,
DCE.m.HOT,5,3549,20210922211000000,
DCE.y.HOT,5,8956,20210922211000000,
DCE.cs.HOT,-4,2879,20210922211500000,
DCE.cs.HOT,-5,2877,20210922212000000,
DCE.y.HOT,4,8946,20210922212000000,
DCE.c.HOT,4,2461,20210922212500000,
DCE.y.HOT,5,8944,20210922212500000,
DCE.c.HOT,5,2459,20210922213000000,
DCE.c.HOT,4,2461,20210922213500000,
DCE.y.HOT,4,8976,20210922213500000,
DCE.c.HOT,5,2460,20210922214000000,
DCE.y.HOT,5,8990,20210922214000000,
DCE.y.HOT,4,8982,20210922215500000,
DCE.y.HOT,5,8982,20210922220500000,
DCE.cs.HOT,-4,2880,20210922222500000,
DCE.cs.HOT,-5,2882,20210922223000000,
DCE.m.HOT,4,3552,20210922223000000,
DCE.m.HOT,5,3554,20210922223500000,
DCE.y.HOT,4,8962,20210922225000000,
DCE.m.HOT,4,3555,20210922225500000,
DCE.y.HOT,5,8956,20210922225500000,
DCE.m.HOT,5,3551,20210922230000000,
DCE.y.HOT,4,8944,20210922230000000,
DCE.c.HOT,4,2469,20210923090500000,
DCE.y.HOT,5,8932,20210923090500000,
DCE.c.HOT,5,2468,20210923091000000,
DCE.m.HOT,4,3554,20210923094500000,
DCE.y.HOT,4,8986,20210923094500000,
DCE.m.HOT,5,3553,20210923095000000,
DCE.y.HOT,5,8956,20210923095500000,
DCE.m.HOT,4,3547,20210923100000000,
DCE.y.HOT,4,8952,20210923100000000,
DCE.m.HOT,5,3549,20210923100500000,
DCE.y.HOT,5,8944,20210923100500000,
DCE.m.HOT,4,3541,20210923101000000,
DCE.m.HOT,5,3543,20210923101500000,
DCE.m.HOT,4,3543,20210923103500000,
DCE.m.HOT,5,3541,20210923104000000,
DCE.y.HOT,4,8936,20210923104500000,
DCE.c.HOT,4,2472,20210923105000000,
DCE.c.HOT,5,2473,20210923105500000,
DCE.cs.HOT,-4,2894,20210923105500000,
DCE.y.HOT,5,8956,20210923105500000,
DCE.c.HOT,4,2473,20210923110000000,
DCE.cs.HOT,-5,2893,20210923110000000,
DCE.c.HOT,5,2473,20210923110500000,
DCE.m.HOT,4,3540,20210923110500000,
DCE.c.HOT,4,2475,20210923111000000,
DCE.cs.HOT,-4,2896,20210923111000000,
DCE.m.HOT,5,3537,20210923111000000,
DCE.c.HOT,5,2475,20210923111500000,
DCE.cs.HOT,-5,2899,20210923111500000,
DCE.c.HOT,4,2474,20210923112000000,
DCE.y.HOT,4,8966,20210923112000000,
DCE.c.HOT,5,2476,20210923112500000,
DCE.y.HOT,5,8998,20210923112500000,
DCE.m.HOT,4,3544,20210923135500000,
DCE.m.HOT,5,3543,20210923140000000,
DCE.m.HOT,4,3540,20210923141000000,
DCE.c.HOT,4,2475,20210923141500000,
DCE.m.HOT,5,3543,20210923141500000,
DCE.c.HOT,5,2476,20210923142000000,
DCE.c.HOT,4,2479,20210923143000000,
DCE.c.HOT,5,2481,20210923143500000,
DCE.c.HOT,4,2481,20210923145000000,
DCE.c.HOT,5,2482,20210923145500000,
DCE.cs.HOT,-4,2920,20210923211500000,
DCE.cs.HOT,-5,2917,20210923212000000,
DCE.cs.HOT,-4,2919,20210923212500000,
DCE.cs.HOT,-5,2918,20210923213000000,
DCE.cs.HOT,-4,2916,20210923213500000,
DCE.cs.HOT,-5,2916,20210923214000000,
DCE.m.HOT,4,3531,20210923214500000,
DCE.m.HOT,5,3530,20210923215000000,
DCE.m.HOT,4,3535,20210923215500000,
DCE.m.HOT,5,3530,20210923220000000,
DCE.c.HOT,4,2486,20210923222000000,
DCE.c.HOT,5,2486,20210923222500000,
DCE.c.HOT,4,2486,20210923224500000,
DCE.m.HOT,4,3519,20210923225000000,
DCE.y.HOT,4,9162,20210923225000000,
DCE.c.HOT,5,2484,20210923225500000,
DCE.m.HOT,5,3520,20210923225500000,
DCE.y.HOT,5,9168,20210923230000000,
DCE.m.HOT,4,3524,20210924091500000,
DCE.cs.HOT,-4,2907,20210924092000000,
DCE.m.HOT,5,3523,20210924092000000,
DCE.cs.HOT,-5,2908,20210924092500000,
DCE.y.HOT,4,9158,20210924094500000,
DCE.cs.HOT,-4,2913,20210924095000000,
DCE.y.HOT,5,9140,20210924095000000,
DCE.cs.HOT,-5,2913,20210924100000000,
DCE.m.HOT,4,3528,20210924100000000,
DCE.m.HOT,5,3528,20210924100500000,
DCE.cs.HOT,-4,2913,20210924101500000,
DCE.cs.HOT,-5,2916,20210924103500000,
DCE.m.HOT,4,3540,20210924104000000,
DCE.y.HOT,4,9164,20210924104000000,
DCE.y.HOT,5,9160,20210924104500000,
DCE.m.HOT,5,3539,20210924105500000,
DCE.y.HOT,4,9134,20210924105500000,
DCE.c.HOT,4,2488,20210924110000000,
DCE.y.HOT,5,9166,20210924110000000,
DCE.m.HOT,4,3533,20210924110500000,
DCE.c.HOT,5,2488,20210924111000000,
DCE.m.HOT,5,3531,20210924111000000,
DCE.y.HOT,4,9172,20210924111000000,
DCE.y.HOT,5,9182,20210924111500000,
DCE.cs.HOT,-4,2914,20210924112000000,
DCE.y.HOT,4,9192,20210924112000000,
DCE.cs.HOT,-5,2911,20210924112500000,
DCE.c.HOT,4,2485,20210924113000000,
DCE.m.HOT,4,3526,20210924113000000,
DCE.y.HOT,5,9186,20210924113000000,
DCE.c.HOT,5,2486,20210924133500000,
DCE.m.HOT,5,3529,20210924133500000,
DCE.m.HOT,4,3521,20210924140000000,
DCE.m.HOT,5,3519,20210924140500000,
DCE.m.HOT,3,3520,20210924141000000,
DCE.m.HOT,5,3517,20210924141500000,
DCE.m.HOT,4,3516,20210924142000000,
DCE.cs.HOT,-4,2920,20210924142500000,
DCE.m.HOT,5,3519,20210924142500000,
DCE.c.HOT,4,2487,20210924143000000,
DCE.cs.HOT,-5,2920,20210924143000000,
DCE.c.HOT,5,2486,20210924143500000,
DCE.m.HOT,4,3510,20210924150000000,
DCE.c.HOT,4,2479,20210924210500000,
DCE.c.HOT,5,2482,20210924211000000,
DCE.m.HOT,5,3512,20210924211000000,
DCE.y.HOT,4,9194,20210924211000000,
DCE.y.HOT,5,9186,20210924211500000,
DCE.c.HOT,4,2479,20210924212000000,
DCE.c.HOT,5,2476,20210924212500000,
DCE.m.HOT,4,3506,20210924213000000,
DCE.c.HOT,4,2473,20210924213500000,
DCE.m.HOT,5,3506,20210924213500000,
DCE.c.HOT,5,2470,20210924214000000,
DCE.y.HOT,4,9204,20210924220000000,
DCE.y.HOT,5,9226,20210924220500000,
DCE.c.HOT,4,2472,20210924221500000,
DCE.c.HOT,5,2473,20210924222000000,
DCE.y.HOT,4,9192,20210924225000000,
DCE.y.HOT,5,9200,20210924225500000,
DCE.y.HOT,4,9220,20210924230000000,
DCE.c.HOT,4,2475,20210927090500000,
DCE.y.HOT,5,9218,20210927090500000,
DCE.c.HOT,5,2477,20210927091000000,
DCE.y.HOT,4,9204,20210927091000000,
DCE.y.HOT,5,9196,20210927091500000,
DCE.c.HOT,4,2482,20210927093500000,
DCE.c.HOT,5,2482,20210927094000000,
DCE.y.HOT,4,9180,20210927094500000,
DCE.m.HOT,4,3522,20210927095000000,
DCE.y.HOT,5,9182,20210927095000000,
DCE.m.HOT,5,3523,20210927095500000,
DCE.y.HOT,4,9232,20210927103500000,
DCE.c.HOT,4,2487,20210927104500000,
DCE.m.HOT,4,3535,20210927104500000,
DCE.y.HOT,5,9232,20210927104500000,
DCE.c.HOT,5,2484,20210927105000000,
DCE.m.HOT,5,3534,20210927105000000,
DCE.y.HOT,4,9204,20210927105500000,
DCE.c.HOT,4,2484,20210927110000000,
DCE.cs.HOT,-4,2945,20210927110000000,
